SNo,ObservationDate,Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
28445,05/23/2020,Puglia,Italy,2020-05-24 02:32:43,4448.0,486.0,2157.0
28468,05/23/2020,Sardegna,Italy,2020-05-24 02:32:43,1356.0,129.0,940.0
28477,05/23/2020,Sicilia,Italy,2020-05-24 02:32:43,3421.0,269.0,1640.0
28496,05/23/2020,Toscana,Italy,2020-05-24 02:32:43,10047.0,1011.0,7270.0
28498,05/23/2020,Umbria,Italy,2020-05-24 02:32:43,1430.0,74.0,1300.0
28504,05/23/2020,Valle d'Aosta,Italy,2020-05-24 02:32:43,1177.0,143.0,999.0
28506,05/23/2020,Veneto,Italy,2020-05-24 02:32:43,19069.0,1865.0,14363.0
28701,05/24/2020,Abruzzo,Italy,2020-05-25 02:32:44,3226.0,398.0,1736.0
28729,05/24/2020,Basilicata,Italy,2020-05-25 02:32:44,399.0,27.0,333.0
28741,05/24/2020,Calabria,Italy,2020-05-25 02:32:44,1157.0,96.0,786.0
28743,05/24/2020,Campania,Italy,2020-05-25 02:32:44,4749.0,405.0,3076.0
28770,05/24/2020,Emilia-Romagna,Italy,2020-05-25 02:32:44,27558.0,4055.0,19046.0
28778,05/24/2020,Friuli Venezia Giulia,Italy,2020-05-25 02:32:44,3236.0,329.0,2495.0
28819,05/24/2020,Lazio,Italy,2020-05-25 02:32:44,7627.0,684.0,3374.0
28821,05/24/2020,Liguria,Italy,2020-05-25 02:32:44,9480.0,1419.0,6437.0
28822,05/24/2020,Lombardia,Italy,2020-05-25 02:32:44,87110.0,15840.0,45656.0
28832,05/24/2020,Marche,Italy,2020-05-25 02:32:44,6714.0,994.0,4028.0
28850,05/24/2020,Molise,Italy,2020-05-25 02:32:44,432.0,22.0,227.0
28884,05/24/2020,P.A. Bolzano,Italy,2020-05-25 02:32:44,2593.0,291.0,2107.0
28885,05/24/2020,P.A. Trento,Italy,2020-05-25 02:32:44,4404.0,457.0,3412.0
28893,05/24/2020,Piemonte,Italy,2020-05-25 02:32:44,30180.0,3783.0,18694.0
28897,05/24/2020,Puglia,Italy,2020-05-25 02:32:44,4458.0,487.0,2178.0
28920,05/24/2020,Sardegna,Italy,2020-05-25 02:32:44,1356.0,129.0,982.0
28929,05/24/2020,Sicilia,Italy,2020-05-25 02:32:44,3423.0,269.0,1701.0
28948,05/24/2020,Toscana,Italy,2020-05-25 02:32:44,10062.0,1013.0,7349.0
28950,05/24/2020,Umbria,Italy,2020-05-25 02:32:44,1430.0,75.0,1302.0
28956,05/24/2020,Valle d'Aosta,Italy,2020-05-25 02:32:44,1178.0,143.0,1003.0
28958,05/24/2020,Veneto,Italy,2020-05-25 02:32:44,19086.0,1869.0,14557.0
29153,05/25/2020,Abruzzo,Italy,2020-05-26 02:32:35,3227.0,400.0,1781.0
29181,05/25/2020,Basilicata,Italy,2020-05-26 02:32:35,399.0,27.0,336.0
29193,05/25/2020,Calabria,Italy,2020-05-26 02:32:35,1157.0,96.0,797.0
29195,05/25/2020,Campania,Italy,2020-05-26 02:32:35,4755.0,405.0,3137.0
29222,05/25/2020,Emilia-Romagna,Italy,2020-05-26 02:32:35,27587.0,4068.0,19160.0
29230,05/25/2020,Friuli Venezia Giulia,Italy,2020-05-26 02:32:35,3240.0,329.0,2525.0
29271,05/25/2020,Lazio,Italy,2020-05-26 02:32:35,7643.0,688.0,3401.0
29273,05/25/2020,Liguria,Italy,2020-05-26 02:32:35,9497.0,1425.0,6516.0
29274,05/25/2020,Lombardia,Italy,2020-05-26 02:32:35,87258.0,15874.0,46169.0
29284,05/25/2020,Marche,Italy,2020-05-26 02:32:35,6716.0,995.0,4059.0
29302,05/25/2020,Molise,Italy,2020-05-26 02:32:35,432.0,22.0,233.0
29336,05/25/2020,P.A. Bolzano,Italy,2020-05-26 02:32:35,2593.0,291.0,2118.0
29337,05/25/2020,P.A. Trento,Italy,2020-05-26 02:32:35,4405.0,458.0,3430.0
29345,05/25/2020,Piemonte,Italy,2020-05-26 02:32:35,30228.0,3798.0,18934.0
29349,05/25/2020,Puglia,Italy,2020-05-26 02:32:35,4467.0,491.0,2298.0
29372,05/25/2020,Sardegna,Italy,2020-05-26 02:32:35,1354.0,129.0,994.0
29381,05/25/2020,Sicilia,Italy,2020-05-26 02:32:35,3427.0,270.0,1724.0
29400,05/25/2020,Toscana,Italy,2020-05-26 02:32:35,10067.0,1015.0,7416.0
29402,05/25/2020,Umbria,Italy,2020-05-26 02:32:35,1430.0,75.0,1309.0
29408,05/25/2020,Valle d'Aosta,Italy,2020-05-26 02:32:35,1179.0,143.0,1003.0
29410,05/25/2020,Veneto,Italy,2020-05-26 02:32:35,19097.0,1878.0,14641.0
29605,05/26/2020,Abruzzo,Italy,2020-05-27 02:32:31,3230.0,400.0,1921.0
29633,05/26/2020,Basilicata,Italy,2020-05-27 02:32:31,399.0,27.0,336.0
29645,05/26/2020,Calabria,Italy,2020-05-27 02:32:31,1157.0,96.0,823.0
29647,05/26/2020,Campania,Italy,2020-05-27 02:32:31,4767.0,405.0,3178.0
29674,05/26/2020,Emilia-Romagna,Italy,2020-05-27 02:32:31,27611.0,4076.0,19389.0
29682,05/26/2020,Friuli Venezia Giulia,Italy,2020-05-27 02:32:31,3251.0,329.0,2547.0
29723,05/26/2020,Lazio,Italy,2020-05-27 02:32:31,7661.0,693.0,3430.0
29725,05/26/2020,Liguria,Italy,2020-05-27 02:32:31,9550.0,1431.0,6681.0
29726,05/26/2020,Lombardia,Italy,2020-05-27 02:32:31,87417.0,15896.0,47044.0
29736,05/26/2020,Marche,Italy,2020-05-27 02:32:31,6718.0,996.0,4147.0
29754,05/26/2020,Molise,Italy,2020-05-27 02:32:31,432.0,22.0,236.0
29788,05/26/2020,P.A. Bolzano,Italy,2020-05-27 02:32:31,2593.0,291.0,2123.0
29789,05/26/2020,P.A. Trento,Italy,2020-05-27 02:32:31,4415.0,461.0,3441.0
29797,05/26/2020,Piemonte,Italy,2020-05-27 02:32:31,30314.0,3812.0,19561.0
29801,05/26/2020,Puglia,Italy,2020-05-27 02:32:31,4469.0,494.0,2436.0
29824,05/26/2020,Sardegna,Italy,2020-05-27 02:32:31,1354.0,130.0,1000.0
29833,05/26/2020,Sicilia,Italy,2020-05-27 02:32:31,3430.0,271.0,1729.0
29852,05/26/2020,Toscana,Italy,2020-05-27 02:32:31,10070.0,1021.0,7527.0
29854,05/26/2020,Umbria,Italy,2020-05-27 02:32:31,1431.0,75.0,1314.0
29860,05/26/2020,Valle d'Aosta,Italy,2020-05-27 02:32:31,1181.0,143.0,1007.0
29862,05/26/2020,Veneto,Italy,2020-05-27 02:32:31,19105.0,1886.0,14788.0
30057,05/27/2020,Abruzzo,Italy,2020-05-28 02:32:31,3235.0,400.0,1969.0
30085,05/27/2020,Basilicata,Italy,2020-05-28 02:32:31,399.0,27.0,336.0
30097,05/27/2020,Calabria,Italy,2020-05-28 02:32:31,1158.0,96.0,872.0
30099,05/27/2020,Campania,Italy,2020-05-28 02:32:31,4773.0,406.0,3221.0
30126,05/27/2020,Emilia-Romagna,Italy,2020-05-28 02:32:31,27627.0,4083.0,19546.0
30134,05/27/2020,Friuli Venezia Giulia,Italy,2020-05-28 02:32:31,3255.0,331.0,2568.0
30175,05/27/2020,Lazio,Italy,2020-05-28 02:32:31,7672.0,701.0,3483.0
30177,05/27/2020,Liguria,Italy,2020-05-28 02:32:31,9589.0,1438.0,6882.0
30178,05/27/2020,Lombardia,Italy,2020-05-28 02:32:31,87801.0,15954.0,47810.0
30188,05/27/2020,Marche,Italy,2020-05-28 02:32:31,6718.0,996.0,4272.0
30206,05/27/2020,Molise,Italy,2020-05-28 02:32:31,434.0,22.0,246.0
30240,05/27/2020,P.A. Bolzano,Italy,2020-05-28 02:32:31,2593.0,291.0,2131.0
30241,05/27/2020,P.A. Trento,Italy,2020-05-28 02:32:31,4422.0,462.0,3483.0
30249,05/27/2020,Piemonte,Italy,2020-05-28 02:32:31,30387.0,3828.0,20095.0
30253,05/27/2020,Puglia,Italy,2020-05-28 02:32:31,4479.0,495.0,2471.0
30276,05/27/2020,Sardegna,Italy,2020-05-28 02:32:31,1355.0,130.0,1010.0
30285,05/27/2020,Sicilia,Italy,2020-05-28 02:32:31,3435.0,272.0,1845.0
30304,05/27/2020,Toscana,Italy,2020-05-28 02:32:31,10082.0,1027.0,7595.0
30306,05/27/2020,Umbria,Italy,2020-05-28 02:32:31,1431.0,75.0,1324.0
30312,05/27/2020,Valle d'Aosta,Italy,2020-05-28 02:32:31,1181.0,143.0,1011.0
30314,05/27/2020,Veneto,Italy,2020-05-28 02:32:31,19113.0,1895.0,14931.0
30506,05/28/2020,Abruzzo,Italy,2020-05-29 02:32:50,3237.0,402.0,2011.0
30546,05/28/2020,Basilicata,Italy,2020-05-29 02:32:50,399.0,27.0,338.0
30561,05/28/2020,Calabria,Italy,2020-05-29 02:32:50,1158.0,96.0,892.0
30565,05/28/2020,Campania,Italy,2020-05-29 02:32:50,4777.0,410.0,3355.0
30603,05/28/2020,Emilia-Romagna,Italy,2020-05-29 02:32:50,27701.0,4094.0,19857.0
30611,05/28/2020,Friuli Venezia Giulia,Italy,2020-05-29 02:32:50,3262.0,333.0,2593.0
30676,05/28/2020,Lazio,Italy,2020-05-29 02:32:50,7693.0,708.0,3580.0
30678,05/28/2020,Liguria,Italy,2020-05-29 02:32:50,9605.0,1445.0,7015.0
30680,05/28/2020,Lombardia,Italy,2020-05-29 02:32:50,88183.0,15974.0,49296.0
30693,05/28/2020,Marche,Italy,2020-05-29 02:32:50,6719.0,997.0,4376.0
30715,05/28/2020,Molise,Italy,2020-05-29 02:32:50,435.0,22.0,250.0
30760,05/28/2020,P.A. Bolzano,Italy,2020-05-29 02:32:50,2595.0,291.0,2147.0
30761,05/28/2020,P.A. Trento,Italy,2020-05-29 02:32:50,4425.0,462.0,3505.0
30770,05/28/2020,Piemonte,Italy,2020-05-29 02:32:50,30445.0,3838.0,20535.0
30776,05/28/2020,Puglia,Italy,2020-05-29 02:32:50,4481.0,496.0,2590.0
30808,05/28/2020,Sardegna,Italy,2020-05-29 02:32:50,1355.0,130.0,1025.0
30820,05/28/2020,Sicilia,Italy,2020-05-29 02:32:50,3438.0,272.0,2021.0
30845,05/28/2020,Toscana,Italy,2020-05-29 02:32:50,10086.0,1029.0,7677.0
30851,05/28/2020,Umbria,Italy,2020-05-29 02:32:50,1431.0,75.0,1323.0
30859,05/28/2020,Valle d'Aosta,Italy,2020-05-29 02:32:50,1182.0,143.0,1016.0
30863,05/28/2020,Veneto,Italy,2020-05-29 02:32:50,19125.0,1898.0,15202.0
31059,05/29/2020,Abruzzo,Italy,2020-05-30 02:32:48,3237.0,404.0,2063.0
31099,05/29/2020,Basilicata,Italy,2020-05-30 02:32:48,399.0,27.0,339.0
31114,05/29/2020,Calabria,Italy,2020-05-30 02:32:48,1158.0,97.0,902.0
31118,05/29/2020,Campania,Italy,2020-05-30 02:32:48,4787.0,411.0,3390.0
31156,05/29/2020,Emilia-Romagna,Italy,2020-05-30 02:32:48,27739.0,4102.0,20073.0
31164,05/29/2020,Friuli Venezia Giulia,Italy,2020-05-30 02:32:48,3267.0,333.0,2611.0
31230,05/29/2020,Lazio,Italy,2020-05-30 02:32:48,7709.0,721.0,3825.0
31232,05/29/2020,Liguria,Italy,2020-05-30 02:32:48,9619.0,1452.0,7173.0
31234,05/29/2020,Lombardia,Italy,2020-05-30 02:32:48,88537.0,16012.0,49842.0
31247,05/29/2020,Marche,Italy,2020-05-30 02:32:48,6723.0,986.0,4385.0
31269,05/29/2020,Molise,Italy,2020-05-30 02:32:48,436.0,22.0,252.0
31314,05/29/2020,P.A. Bolzano,Italy,2020-05-30 02:32:48,2595.0,291.0,2150.0
31315,05/29/2020,P.A. Trento,Italy,2020-05-30 02:32:48,4428.0,462.0,3556.0
31324,05/29/2020,Piemonte,Italy,2020-05-30 02:32:48,30501.0,3851.0,20992.0
31330,05/29/2020,Puglia,Italy,2020-05-30 02:32:48,4482.0,500.0,2699.0
31362,05/29/2020,Sardegna,Italy,2020-05-30 02:32:48,1356.0,130.0,1036.0
31374,05/29/2020,Sicilia,Italy,2020-05-30 02:32:48,3440.0,272.0,2031.0
31399,05/29/2020,Toscana,Italy,2020-05-30 02:32:48,10088.0,1031.0,7802.0
31405,05/29/2020,Umbria,Italy,2020-05-30 02:32:48,1431.0,76.0,1324.0
31413,05/29/2020,Valle d'Aosta,Italy,2020-05-30 02:32:48,1182.0,143.0,1020.0
31417,05/29/2020,Veneto,Italy,2020-05-30 02:32:48,19134.0,1906.0,15379.0
31613,05/30/2020,Abruzzo,Italy,2020-05-31 02:32:45,3237.0,404.0,2063.0
31653,05/30/2020,Basilicata,Italy,2020-05-31 02:32:45,399.0,27.0,341.0
31668,05/30/2020,Calabria,Italy,2020-05-31 02:32:45,1158.0,97.0,910.0
31672,05/30/2020,Campania,Italy,2020-05-31 02:32:45,4797.0,411.0,3405.0
31710,05/30/2020,Emilia-Romagna,Italy,2020-05-31 02:32:45,27759.0,4107.0,20373.0
31718,05/30/2020,Friuli Venezia Giulia,Italy,2020-05-31 02:32:45,3271.0,333.0,2633.0
31784,05/30/2020,Lazio,Italy,2020-05-31 02:32:45,7715.0,728.0,3932.0
31786,05/30/2020,Liguria,Italy,2020-05-31 02:32:45,9651.0,1459.0,7411.0
31788,05/30/2020,Lombardia,Italy,2020-05-31 02:32:45,88758.0,16079.0,50870.0
31801,05/30/2020,Marche,Italy,2020-05-31 02:32:45,6727.0,987.0,4393.0
31823,05/30/2020,Molise,Italy,2020-05-31 02:32:45,436.0,22.0,258.0
31868,05/30/2020,P.A. Bolzano,Italy,2020-05-31 02:32:45,2596.0,291.0,2168.0
31869,05/30/2020,P.A. Trento,Italy,2020-05-31 02:32:45,4429.0,462.0,3601.0
31878,05/30/2020,Piemonte,Italy,2020-05-31 02:32:45,30583.0,3858.0,21435.0
31884,05/30/2020,Puglia,Italy,2020-05-31 02:32:45,4490.0,500.0,2768.0
31916,05/30/2020,Sardegna,Italy,2020-05-31 02:32:45,1356.0,130.0,1040.0
31928,05/30/2020,Sicilia,Italy,2020-05-31 02:32:45,3442.0,273.0,2170.0
31953,05/30/2020,Toscana,Italy,2020-05-31 02:32:45,10100.0,1037.0,7897.0
31959,05/30/2020,Umbria,Italy,2020-05-31 02:32:45,1431.0,76.0,1324.0
31967,05/30/2020,Valle d'Aosta,Italy,2020-05-31 02:32:45,1183.0,143.0,1023.0
31971,05/30/2020,Veneto,Italy,2020-05-31 02:32:45,19146.0,1916.0,15618.0
32168,05/31/2020,Abruzzo,Italy,2020-06-01 02:32:46,3222.0,405.0,2064.0
32208,05/31/2020,Basilicata,Italy,2020-06-01 02:32:46,399.0,27.0,343.0
32223,05/31/2020,Calabria,Italy,2020-06-01 02:32:46,1158.0,97.0,917.0
32227,05/31/2020,Campania,Italy,2020-06-01 02:32:46,4802.0,412.0,3410.0
32265,05/31/2020,Emilia-Romagna,Italy,2020-06-01 02:32:46,27790.0,4114.0,20513.0
32273,05/31/2020,Friuli Venezia Giulia,Italy,2020-06-01 02:32:46,3273.0,333.0,2662.0
32339,05/31/2020,Lazio,Italy,2020-06-01 02:32:46,7728.0,735.0,4010.0
32341,05/31/2020,Liguria,Italy,2020-06-01 02:32:46,9663.0,1465.0,7529.0
32343,05/31/2020,Lombardia,Italy,2020-06-01 02:32:46,88968.0,16112.0,51860.0
32356,05/31/2020,Marche,Italy,2020-06-01 02:32:46,6730.0,987.0,4405.0
32378,05/31/2020,Molise,Italy,2020-06-01 02:32:46,436.0,22.0,269.0
32423,05/31/2020,P.A. Bolzano,Italy,2020-06-01 02:32:46,2597.0,291.0,2179.0
32424,05/31/2020,P.A. Trento,Italy,2020-06-01 02:32:46,4430.0,462.0,3664.0
32433,05/31/2020,Piemonte,Italy,2020-06-01 02:32:46,30637.0,3867.0,21609.0
32439,05/31/2020,Puglia,Italy,2020-06-01 02:32:46,4494.0,504.0,2813.0
32471,05/31/2020,Sardegna,Italy,2020-06-01 02:32:46,1356.0,130.0,1041.0
32483,05/31/2020,Sicilia,Italy,2020-06-01 02:32:46,3443.0,274.0,2183.0
32508,05/31/2020,Toscana,Italy,2020-06-01 02:32:46,10104.0,1041.0,7952.0
32514,05/31/2020,Umbria,Italy,2020-06-01 02:32:46,1431.0,76.0,1324.0
32522,05/31/2020,Valle d'Aosta,Italy,2020-06-01 02:32:46,1184.0,143.0,1026.0
32526,05/31/2020,Veneto,Italy,2020-06-01 02:32:46,19152.0,1918.0,15734.0
32721,06/01/2020,Abruzzo,Italy,2020-06-02 02:33:08,3245.0,408.0,2093.0
32768,06/01/2020,Basilicata,Italy,2020-06-02 02:33:08,399.0,27.0,344.0
32786,06/01/2020,Calabria,Italy,2020-06-02 02:33:08,1158.0,97.0,926.0
32790,06/01/2020,Campania,Italy,2020-06-02 02:33:08,4806.0,413.0,3454.0
32839,06/01/2020,Emilia-Romagna,Italy,2020-06-02 02:33:08,27809.0,4124.0,20617.0
32847,06/01/2020,Friuli Venezia Giulia,Italy,2020-06-02 02:33:08,3274.0,335.0,2673.0
32942,06/01/2020,Lazio,Italy,2020-06-02 02:33:08,7738.0,739.0,4105.0
32945,06/01/2020,Liguria,Italy,2020-06-02 02:33:08,9719.0,1467.0,7641.0
32948,06/01/2020,Lombardia,Italy,2020-06-02 02:33:08,89018.0,16131.0,52026.0
32964,06/01/2020,Marche,Italy,2020-06-02 02:33:08,6730.0,987.0,4416.0
32987,06/01/2020,Molise,Italy,2020-06-02 02:33:08,436.0,22.0,279.0
33046,06/01/2020,P.A. Bolzano,Italy,2020-06-02 02:33:08,2598.0,291.0,2184.0
33047,06/01/2020,P.A. Trento,Italy,2020-06-02 02:33:08,4432.0,462.0,3677.0
33058,06/01/2020,Piemonte,Italy,2020-06-02 02:33:08,30658.0,3876.0,21720.0
33067,06/01/2020,Puglia,Italy,2020-06-02 02:33:08,4498.0,506.0,2837.0
33107,06/01/2020,Sardegna,Italy,2020-06-02 02:33:08,1357.0,131.0,1065.0
33120,06/01/2020,Sicilia,Italy,2020-06-02 02:33:08,3443.0,274.0,2202.0
33153,06/01/2020,Toscana,Italy,2020-06-02 02:33:08,10107.0,1048.0,7977.0
33165,06/01/2020,Umbria,Italy,2020-06-02 02:33:08,1431.0,76.0,1324.0
33174,06/01/2020,Valle d'Aosta,Italy,2020-06-02 02:33:08,1187.0,143.0,1027.0
33178,06/01/2020,Veneto,Italy,2020-06-02 02:33:08,19154.0,1918.0,15768.0
33385,06/02/2020,Abruzzo,Italy,2020-06-03 02:33:13,3249.0,413.0,2093.0
33432,06/02/2020,Basilicata,Italy,2020-06-03 02:33:13,399.0,27.0,348.0
33450,06/02/2020,Calabria,Italy,2020-06-03 02:33:13,1158.0,97.0,949.0
33454,06/02/2020,Campania,Italy,2020-06-03 02:33:13,4809.0,415.0,3504.0
33502,06/02/2020,Emilia-Romagna,Italy,2020-06-03 02:33:13,27828.0,4136.0,20780.0
33510,06/02/2020,Friuli Venezia Giulia,Italy,2020-06-03 02:33:13,3276.0,336.0,2696.0
33605,06/02/2020,Lazio,Italy,2020-06-03 02:33:13,7743.0,741.0,4155.0
33608,06/02/2020,Liguria,Italy,2020-06-03 02:33:13,9734.0,1468.0,7720.0
33611,06/02/2020,Lombardia,Italy,2020-06-03 02:33:13,89205.0,16143.0,52807.0
33627,06/02/2020,Marche,Italy,2020-06-03 02:33:13,6734.0,987.0,4421.0
33650,06/02/2020,Molise,Italy,2020-06-03 02:33:13,436.0,22.0,281.0
33709,06/02/2020,P.A. Bolzano,Italy,2020-06-03 02:33:13,2598.0,291.0,2187.0
33710,06/02/2020,P.A. Trento,Italy,2020-06-03 02:33:13,4432.0,463.0,3686.0
33721,06/02/2020,Piemonte,Italy,2020-06-03 02:33:13,30715.0,3884.0,22003.0
33730,06/02/2020,Puglia,Italy,2020-06-03 02:33:13,4498.0,508.0,2939.0
33770,06/02/2020,Sardegna,Italy,2020-06-03 02:33:13,1357.0,131.0,1071.0
33783,06/02/2020,Sicilia,Italy,2020-06-03 02:33:13,3447.0,275.0,2206.0
33816,06/02/2020,Toscana,Italy,2020-06-03 02:33:13,10117.0,1053.0,8053.0
33828,06/02/2020,Umbria,Italy,2020-06-03 02:33:13,1431.0,76.0,1324.0
33837,06/02/2020,Valle d'Aosta,Italy,2020-06-03 02:33:13,1187.0,143.0,1031.0
33841,06/02/2020,Veneto,Italy,2020-06-03 02:33:13,19162.0,1921.0,15838.0
34048,06/03/2020,Abruzzo,Italy,2020-06-04 02:33:14,3252.0,414.0,2102.0
34095,06/03/2020,Basilicata,Italy,2020-06-04 02:33:14,399.0,27.0,349.0
34113,06/03/2020,Calabria,Italy,2020-06-04 02:33:14,1158.0,97.0,951.0
34117,06/03/2020,Campania,Italy,2020-06-04 02:33:14,4821.0,415.0,3537.0
34166,06/03/2020,Emilia-Romagna,Italy,2020-06-04 02:33:14,27842.0,4147.0,20856.0
34174,06/03/2020,Friuli Venezia Giulia,Italy,2020-06-04 02:33:14,3276.0,336.0,2707.0
34269,06/03/2020,Lazio,Italy,2020-06-04 02:33:14,7753.0,747.0,4188.0
34272,06/03/2020,Liguria,Italy,2020-06-04 02:33:14,9751.0,1473.0,7764.0
34275,06/03/2020,Lombardia,Italy,2020-06-04 02:33:14,89442.0,16172.0,53046.0
34291,06/03/2020,Marche,Italy,2020-06-04 02:33:14,6735.0,987.0,4438.0
34314,06/03/2020,Molise,Italy,2020-06-04 02:33:14,436.0,22.0,287.0
34373,06/03/2020,P.A. Bolzano,Italy,2020-06-04 02:33:14,2598.0,291.0,2187.0
34374,06/03/2020,P.A. Trento,Italy,2020-06-04 02:33:14,4433.0,463.0,3748.0
34385,06/03/2020,Piemonte,Italy,2020-06-04 02:33:14,30734.0,3898.0,22150.0
34394,06/03/2020,Puglia,Italy,2020-06-04 02:33:14,4499.0,511.0,2952.0
34434,06/03/2020,Sardegna,Italy,2020-06-04 02:33:14,1357.0,131.0,1080.0
34447,06/03/2020,Sicilia,Italy,2020-06-04 02:33:14,3447.0,275.0,2292.0
34480,06/03/2020,Toscana,Italy,2020-06-04 02:33:14,10121.0,1055.0,8093.0
34492,06/03/2020,Umbria,Italy,2020-06-04 02:33:14,1431.0,76.0,1324.0
34501,06/03/2020,Valle d'Aosta,Italy,2020-06-04 02:33:14,1187.0,143.0,1031.0
34505,06/03/2020,Veneto,Italy,2020-06-04 02:33:14,19164.0,1921.0,15856.0
34712,06/04/2020,Abruzzo,Italy,2020-06-05 02:33:06,3255.0,415.0,2136.0
34759,06/04/2020,Basilicata,Italy,2020-06-05 02:33:06,399.0,27.0,352.0
34777,06/04/2020,Calabria,Italy,2020-06-05 02:33:06,1158.0,97.0,959.0
34781,06/04/2020,Campania,Italy,2020-06-05 02:33:06,4822.0,420.0,3572.0
34830,06/04/2020,Emilia-Romagna,Italy,2020-06-05 02:33:06,27860.0,4154.0,21018.0
34838,06/04/2020,Friuli Venezia Giulia,Italy,2020-06-05 02:33:06,3279.0,336.0,2730.0
34933,06/04/2020,Lazio,Italy,2020-06-05 02:33:06,7764.0,750.0,4260.0
34936,06/04/2020,Liguria,Italy,2020-06-05 02:33:06,9772.0,1479.0,7899.0
34939,06/04/2020,Lombardia,Italy,2020-06-05 02:33:06,89526.0,16201.0,53101.0
34955,06/04/2020,Marche,Italy,2020-06-05 02:33:06,6738.0,988.0,4447.0
34978,06/04/2020,Molise,Italy,2020-06-05 02:33:06,436.0,23.0,288.0
35037,06/04/2020,P.A. Bolzano,Italy,2020-06-05 02:33:06,2598.0,292.0,2194.0
35038,06/04/2020,P.A. Trento,Italy,2020-06-05 02:33:06,4433.0,464.0,3762.0
35049,06/04/2020,Piemonte,Italy,2020-06-05 02:33:06,30758.0,3910.0,22292.0
35058,06/04/2020,Puglia,Italy,2020-06-05 02:33:06,4503.0,514.0,3022.0
35098,06/04/2020,Sardegna,Italy,2020-06-05 02:33:06,1357.0,131.0,1118.0
35111,06/04/2020,Sicilia,Italy,2020-06-05 02:33:06,3447.0,276.0,2292.0
35144,06/04/2020,Toscana,Italy,2020-06-05 02:33:06,10122.0,1059.0,8180.0
35156,06/04/2020,Umbria,Italy,2020-06-05 02:33:06,1431.0,76.0,1324.0
35165,06/04/2020,Valle d'Aosta,Italy,2020-06-05 02:33:06,1187.0,143.0,1034.0
35169,06/04/2020,Veneto,Italy,2020-06-05 02:33:06,19168.0,1934.0,15915.0
35375,06/05/2020,Abruzzo,Italy,2020-06-06 02:33:00,3257.0,415.0,2172.0
35422,06/05/2020,Basilicata,Italy,2020-06-06 02:33:00,399.0,27.0,354.0
35441,06/05/2020,Calabria,Italy,2020-06-06 02:33:00,1159.0,97.0,965.0
35445,06/05/2020,Campania,Italy,2020-06-06 02:33:00,4822.0,425.0,3623.0
35495,06/05/2020,Emilia-Romagna,Italy,2020-06-06 02:33:00,27877.0,4167.0,21198.0
35503,06/05/2020,Friuli Venezia Giulia,Italy,2020-06-06 02:33:00,3280.0,338.0,2762.0
35605,06/05/2020,Lazio,Italy,2020-06-06 02:33:00,7773.0,754.0,4309.0
35608,06/05/2020,Liguria,Italy,2020-06-06 02:33:00,9786.0,1486.0,8056.0
35611,06/05/2020,Lombardia,Italy,2020-06-06 02:33:00,89928.0,16222.0,53853.0
35627,06/05/2020,Marche,Italy,2020-06-06 02:33:00,6740.0,989.0,4458.0
35650,06/05/2020,Molise,Italy,2020-06-06 02:33:00,436.0,23.0,291.0
35712,06/05/2020,P.A. Bolzano,Italy,2020-06-06 02:33:00,2599.0,292.0,2206.0
35713,06/05/2020,P.A. Trento,Italy,2020-06-06 02:33:00,4433.0,464.0,3846.0
35724,06/05/2020,Piemonte,Italy,2020-06-06 02:33:00,30807.0,3927.0,22511.0
35733,06/05/2020,Puglia,Italy,2020-06-06 02:33:00,4507.0,521.0,3140.0
35773,06/05/2020,Sardegna,Italy,2020-06-06 02:33:00,1359.0,131.0,1161.0
35786,06/05/2020,Sicilia,Italy,2020-06-06 02:33:00,3448.0,276.0,2300.0
35822,06/05/2020,Toscana,Italy,2020-06-06 02:33:00,10129.0,1063.0,8209.0
35834,06/05/2020,Umbria,Italy,2020-06-06 02:33:00,1431.0,76.0,1326.0
35844,06/05/2020,Valle d'Aosta,Italy,2020-06-06 02:33:00,1187.0,143.0,1034.0
35853,06/05/2020,Veneto,Italy,2020-06-06 02:33:00,19174.0,1938.0,16007.0
36059,06/06/2020,Abruzzo,Italy,2020-06-07 03:53:30,3258.0,418.0,2187.0
36106,06/06/2020,Basilicata,Italy,2020-06-07 03:53:30,399.0,27.0,355.0
36125,06/06/2020,Calabria,Italy,2020-06-07 03:53:30,1159.0,97.0,971.0
36129,06/06/2020,Campania,Italy,2020-06-07 03:53:30,4822.0,426.0,3658.0
36179,06/06/2020,Emilia-Romagna,Italy,2020-06-07 03:53:30,27894.0,4171.0,21307.0
36187,06/06/2020,Friuli Venezia Giulia,Italy,2020-06-07 03:53:30,3283.0,338.0,2784.0
36289,06/06/2020,Lazio,Italy,2020-06-07 03:53:30,7801.0,758.0,4346.0
36292,06/06/2020,Liguria,Italy,2020-06-07 03:53:30,9799.0,1492.0,8062.0
36295,06/06/2020,Lombardia,Italy,2020-06-07 03:53:30,90070.0,16249.0,54322.0
36311,06/06/2020,Marche,Italy,2020-06-07 03:53:30,6742.0,991.0,4556.0
36334,06/06/2020,Molise,Italy,2020-06-07 03:53:30,436.0,23.0,292.0
36396,06/06/2020,P.A. Bolzano,Italy,2020-06-07 03:53:30,2600.0,292.0,2208.0
36397,06/06/2020,P.A. Trento,Italy,2020-06-07 03:53:30,4434.0,464.0,3866.0
36408,06/06/2020,Piemonte,Italy,2020-06-07 03:53:30,30845.0,3934.0,22744.0
